,Caption,Comments,Likes,URL,Object_Num,Label_0,Label_1,Label_2,Engagement,lat,lon,Short Name,Country,tagged_users
271,"@b0rdalo_ii wall in Varel, Germany 🇩🇪(2019)⠀
•⠀
#bordaloii #urbanart #streetart #painting #varel #germany",9.0,2778.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/67801908_151139586077261_6111154608566368638_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=105&_nc_ohc=NBfyWrhYBE8AX_pMXgo&ccb=7-4&oh=191b5f77485713c5b29df1748f125e74&oe=60889707&_nc_sid=30a2ef&ig_cache_key=MjEyMTA4ODk4NjAxMDExODMxMw%3D%3D.2-ccb7-4,2.0,Bird, Sky, Graffiti,25002.0,53.3961959,8.1368242,Varel,Germany,@findac
272,"@huariu wall in Waterford, Ireland 🇮🇪(2019)⠀
•⠀
#huariu #urbanart #streetart #painting #waterford #ireland",8.0,1963.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/67199419_411634079464662_6524247695462819093_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=106&_nc_ohc=Xr0KwpfYknAAX9cus4b&ccb=7-4&oh=2b87b85c48dfece59d1de199d2bb0fd3&oe=608A1961&_nc_sid=30a2ef&ig_cache_key=MjExOTg0MDMwMjI5MTM2MzA3Nw%3D%3D.2-ccb7-4,7.0,Window, Building, Font,15704.0,52.259319700000006,-7.110070200000001,Waterford,Ireland,@dourone
273,"@dadospuntocero wall in Moscow, Russia 🇷🇺(2019)⠀
•⠀
#dadospuntocero #urbanart #streetart #painting #moscow #russia",24.0,3285.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/68973544_3007874212575412_1273239113737506235_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=rZ08M2pIrgEAX_hyb-l&ccb=7-4&oh=c564765802785eac05c3a1d9752c84ee&oe=608C0083&_nc_sid=86f79a,1.0,Sky, Building, Daytime,78840.0,55.74949073673295,37.609509162017396,Moscow,Russia,@farid_rueda
274,"@kobrastreetart wall in New Orleans, Louisiana, USA 🇺🇸(2019)⠀
•⠀
#kobrastreetart #urbanart #streetart #painting #neworleans #louisiana",26.0,3649.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/67925482_502783790269447_7700802792001641049_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=107&_nc_ohc=jqm4lw2VdzQAX-KgUFl&ccb=7-4&oh=8939a524bbc0e8dc02b7632f5a1bb10c&oe=6089B4F3&_nc_sid=30a2ef&ig_cache_key=MjExNzY2MTQ2MTc1ODEyODgzMg%3D%3D.2-ccb7-4,3.0,Building, Sculpture, Mammal,94874.0,29.95106579999999,-90.0715323,New Orleans,United States,@b0rdalo_ii
275,"@seth_globepainter wall in Aalborg, Denmark 🇩🇰(2019)⠀
•⠀
#sethglobepainter #urbanart #streetart #painting #aalborg #denmark",14.0,2614.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/67879901_185501362480847_8052761883108879367_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=111&_nc_ohc=_bjc6OOAT94AX9gyaIe&ccb=7-4&oh=237229721eb17ad89087effdfffdce5c&oe=608A96F0&_nc_sid=30a2ef&ig_cache_key=MjExNzQ3ODY5MDE3OTc4ODg1Mg%3D%3D.2-ccb7-4,10.0,Cloud, Sky, Window,36596.0,57.03932340978385,9.915802091970175,Aalborg,Denmark,@huariu
276,"@shok_1  wall in London, United Kingdom 🇬🇧(2019)⠀
•⠀
#shok1 #urbanart #streetart #painting #london #uk",42.0,7282.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/67468098_477224749727603_3719289102649404330_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=111&_nc_ohc=43G_s9Za-l4AX8DqZWF&ccb=7-4&oh=8189af69c9af4f49b797cd72dfab1e5b&oe=608BC4E1&_nc_sid=30a2ef&ig_cache_key=MjExNjMzMjY4ODI2NTc1NTE0NQ%3D%3D.2-ccb7-4,1.0,Rectangle, Font, Art,305844.0,51.50169037149791,-0.13671111809382636,London,United Kingdom,@dadospuntocero
277,"@jorit wall in Moscow, Russia 🇷🇺(2019)⠀
•⠀
#jorit #urbanart #streetart #painting #moscow #russia",14.0,2056.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/69709021_1002756560096563_3802431399145362608_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=107&_nc_ohc=WalTAa8_4mkAX_TjbnW&ccb=7-4&oh=de4a2a95398215c2c015e5184c3c8402&oe=608BB831&_nc_sid=30a2ef&ig_cache_key=MjExNTk2ODIzMjI2NDQwMzkyNQ%3D%3D.2-ccb7-4,2.0,Building, Sky, Daytime,28784.0,55.74604857403134,37.62686928159471,Moscow,Russia,@kobrastreetart
278,"@odeith wall in Abandoned Construction (2019)⠀
•⠀
#odeith #urbanart #streetart #painting",64.0,4516.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/67505078_104466927591247_4619223354375051278_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=107&_nc_ohc=2i4txkldubQAX8NFL1t&ccb=7-4&oh=230349ba4a6d6a44865a60904f60819d&oe=6089C287&_nc_sid=86f79a,3.0,Motor vehicle, Track, Rolling stock,289024.0,37.0405175,-95.62247740000001,504,United States,@seth_globepainter
279,"@herakut wall in São Paulo, Brasil 🇧🇷(2015)⠀
•⠀
#herakut #urbanart #streetart #painting #saopaulo #brasil",12.0,3024.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/67786007_687662925050868_5802934542673226927_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=100&_nc_ohc=0r06nszo0vQAX9k4aHe&ccb=7-4&oh=aa02f3b2813a18f9f5faadd13b8789ed&oe=608B8856&_nc_sid=86f79a,1.0,Sky, Building, Plant,36288.0,-23.549214602017674,-46.626728310358416,São Paulo,Brazil,@shok_1
280,"@lulagoce wall in Viseu, Portugal 🇵🇹(2019)⠀
•⠀
#lulagoce #urbanart #streetart #painting #viseu #portugal",19.0,2800.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/67078284_2936835539664355_2067952169757880354_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=107&_nc_ohc=vCMZdtQOwE0AX-vw7tr&ccb=7-4&oh=38347a74f77117b8904dd94049042308&oe=6088DDEF&_nc_sid=30a2ef&ig_cache_key=MjExNDgyMDIzODg2OTc3OTgyOA%3D%3D.2-ccb7-4,2.0,Plant, Building, Sky,53200.0,40.735244383108615,-7.925652872758794,Viseu,Portugal,@jorit
281,"@leonkeer wall in Boulogne-Sur-Mer, France 🇫🇷(2019)⠀
•⠀
#leonkeer #urbanart #streetart #painting #boulognesurmer #france",11.0,2961.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/67457561_370886273593542_8311916791330619811_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=106&_nc_ohc=3tYikARcjZEAX_xxzVG&ccb=7-4&oh=29273e5c9c680113bbc37efc8fd3b367&oe=60889371&_nc_sid=30a2ef&ig_cache_key=MjExNDYzNTAwMDE5MzM4MjQ5MQ%3D%3D.2-ccb7-4,4.0,Building, Car, Plant,32571.0,50.72312524687581,1.6098551880688459,Boulogne-sur-Mer,France,@odeith
282,"@leandroerlichstudio installation in Paris, France 🇫🇷(2016)⠀
•⠀
#leandroerlichstudio #urbanart #streetart #painting #paris #france",20.0,3426.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/67475524_367514020611794_665989002730181510_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=102&_nc_ohc=y9gRgdkBdEcAX9Fb4Ds&ccb=7-4&oh=f6fbd935cbd53657325f3be9eb959405&oe=6089390B&_nc_sid=30a2ef&ig_cache_key=MjExNDUxMjEzOTg2ODc1ODIxMg%3D%3D.2-ccb7-4,10.0,Sky, Building, Window,68520.0,48.86127301644162,2.350776957866506,Paris,France,@herakut
283,"@seth_globepainter wall in Aalborg, Denmark 🇩🇰(2019)⠀
•⠀
#sethglobepainter #urbanart #streetart #painting #aalborg #denmark",18.0,3981.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/67672066_1316259018534301_8442485869951325020_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=101&_nc_ohc=B-mnoL8d6B0AX8EYbS2&ccb=7-4&oh=97688a513a3d082f6984b61c0bb79bdc&oe=608C204F&_nc_sid=30a2ef&ig_cache_key=MjExMzIwNjA1MDMzMDExNzU1NQ%3D%3D.2-ccb7-4,5.0,Cloud, Sky, Building,71658.0,57.05516351077378,9.913016794809982,Aalborg,Denmark,@lulagoce
284,"@okudart wall in Moscow, Russia 🇷🇺(2019)⠀
•⠀
#okudart #urbanart #streetart #painting #moscow #russia",10.0,3571.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/67382617_908806879471353_587534227749023876_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=109&_nc_ohc=0DAsTgM4N5cAX_xkA2N&ccb=7-4&oh=3b5061f173b5e2d45955db37996e2857&oe=608BA64D&_nc_sid=30a2ef&ig_cache_key=MjExMjMyOTc2MjU0NzY4NDQyMw%3D%3D.2-ccb7-4,3.0,Building, Skyscraper, Sky,35710.0,55.759469496131274,37.615666949469784,Moscow,Russia,@leonkeer
285,"@tombobnyc wall in Sacramento, California, USA 🇺🇸(2019)⠀
•⠀
#tombobnyc #urbanart #streetart #painting #sacramento #california",19.0,2412.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/67120578_2489251897763937_5188984093983536453_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=109&_nc_ohc=qPLpyqM8qJ4AX8q5E49&ccb=7-4&oh=3c1ddc43c70ff155f0815890aea3eb29&oe=608A1AC5&_nc_sid=30a2ef&ig_cache_key=MjExMTk2MzkxMjkyMTQ1NjM2Ng%3D%3D.2-ccb7-4,2.0,Bird, Vertebrate, Azure,45828.0,38.5815719,-121.49439960000001,Sacramento,United States,@leandroerlichstudio
286,"@sabeknonsense wall in Moscow, Russia 🇷🇺(2019)⠀
•⠀
#sabeknonsense#urbanart #streetart #painting #moscow #russia",11.0,2768.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/66830072_980832478975345_8021580007398379570_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=101&_nc_ohc=rDYEFjR_kvwAX929tyD&ccb=7-4&oh=34dac0ab03e97912eb73a2642d18b371&oe=608C2349&_nc_sid=30a2ef&ig_cache_key=MjExMTkwMTQzOTcyODAzODM1Mw%3D%3D.2-ccb7-4,4.0,Building, Skyscraper, Daytime,30448.0,55.76568085543782,37.616399302051455,Moscow,Russia,@seth_globepainter
287,"@vhils wall in Loures, Portugal 🇵🇹(2019)⠀
•⠀
#vhils #urbanart #streetart #painting #loures #portugal",11.0,2695.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/67161232_347074522900757_3461035732914586594_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=105&_nc_ohc=iNi5zX4VFo0AX-pGHBC&ccb=7-4&oh=03abdb38e4844590ab5aa04d398300bc&oe=608B3B91&_nc_sid=30a2ef&ig_cache_key=MjExMDEyNDc4MDk4MTI0NjY5OA%3D%3D.2-ccb7-4,0.0,Building, Daytime, Photograph,29645.0,38.831549,-9.1741095,Loures,Portugal,@okudart
288,"@monkeybirdcrew wall in Le Locle, Switzerland 🇨🇭(2019)⠀
•⠀
#monkeybirdcrew #urbanart #streetart #painting #lelocle #switzerland",17.0,2084.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/67454816_245712509721003_2563445073782653433_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=103&_nc_ohc=EkKvMI_ar50AX-L5foL&ccb=7-4&oh=735d6ee0c96dfdee893cbdc27eec7cad&oe=608B936D&_nc_sid=30a2ef&ig_cache_key=MjEwOTQ3MzQ0MDEzMTAyNDU2Ng%3D%3D.2-ccb7-4,3.0,Rectangle, Textile, Font,35428.0,47.06691848236372,6.7538137972499275,Le Locle,Switzerland,@tombobnyc
289,"@jerryrugg  basketball court in Scarborough, UK 🇬🇧(2019)⠀
•⠀
#jerryrugg #urbanart #streetart #painting #scarborough #uk",14.0,3138.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/67840691_638813786615613_4994920887958579529_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=109&_nc_ohc=8YdtlzsFIRcAX9nIncm&ccb=7-4&oh=7c1c54159b06b99e149018446c67d4fb&oe=608C1BC4&_nc_sid=30a2ef&ig_cache_key=MjEwOTQxNzYxNTMyODk5ODkzOQ%3D%3D.2-ccb7-4,0.0,Green, Infrastructure, Architecture,43932.0,54.283113,-0.399752,Scarborough,United Kingdom,@sabeknonsense
290,"@martinwhatson wall in Jessheim, Norway 🇳🇴(2019)⠀
•⠀
#martinwhatson #urbanart #streetart #painting #jessheim #norway",28.0,6331.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/67651212_626513924508894_7225537491889173723_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=106&_nc_ohc=FnyEQjg4gCcAX_z9VhB&ccb=7-4&oh=cedad974fae71d9a83e1e8ffc0ef6fda&oe=60893894&_nc_sid=30a2ef&ig_cache_key=MjEwOTAyMzU3MTUzMjgyNjc2Mw%3D%3D.2-ccb7-4,3.0,Sky, Cloud, Building,177268.0,60.14758189999999,11.169393,Jessheim,Norway,@vhils
291,"@ellapitr wall in Paris, France 🇫🇷(2019)⠀
•⠀
#ellapitr #urbanart #streetart #painting #paris #france",10.0,3079.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/67579110_2228298147462177_5559965162249655128_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=109&_nc_ohc=sqMQ7NDD_HMAX8j8Z8f&ccb=7-4&oh=052fb4be12eddcd172ee7cd29f67340f&oe=608C3187&_nc_sid=30a2ef&ig_cache_key=MjEwODcyMDQ3Nzc0NTA4MTE5Mg%3D%3D.2-ccb7-4,1.0,Azure, Graffiti, Art,30790.0,48.855012354348325,2.3591851314337435,Paris,France,@monkeybirdcrew
292,"@a_r_d_i_f & @jps_artist wall in Stavanger, Norway 🇳🇴(2019)⠀
•⠀
#ardif #jpsartist #urbanart #streetart #painting #stavanger #norway",29.0,5348.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/67815204_398174797494358_2354716722694662809_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=110&_nc_ohc=xgqvbNzV3g4AX-Iojdy&ccb=7-4&oh=992910e1d59d8dd27bdfb38abf31ce63&oe=608AB764&_nc_sid=30a2ef&ig_cache_key=MjEwODM4Mjc0NTg2ODk1NDc0Mg%3D%3D.2-ccb7-4,4.0,Bird, Art, Window,155092.0,58.974199738440646,5.741431704148297,Stavanger,Norway,@jerryrugg
293,"@wrdsmth wall in Los Angeles, California, USA 🇺🇸(2019)⠀
•⠀
#wrdsmth #urbanart #streetart #painting #california #usa",32.0,5832.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/67838777_442157819714048_7830325294114340818_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=jHkVlTKP5aIAX8zPcn3&ccb=7-4&oh=5ac40b75cafe4ed1da98fa645fd35cd9&oe=6088D663&_nc_sid=30a2ef&ig_cache_key=MjEwODI1NzQ3NDkyNjg4ODQ4NA%3D%3D.2-ccb7-4,1.0,Typewriter, Font, Handwriting,186624.0,34.044390667563384,-118.25181559697836,Los Angeles,United States,@martinwhatson
294,"#NotNot wall in Sydney, Australia 🇦🇺(2019)⠀
•⠀
#notnot #urbanart #streetart #painting #sydney #australia",36.0,5575.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/67566115_516844598857773_9034366125632851216_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=109&_nc_ohc=z119DGJqXXkAX9vauns&ccb=7-4&oh=0a7c1b84f03e09fa05b03ceebb8111a3&oe=6089227C&_nc_sid=30a2ef&ig_cache_key=MjEwODA3NDcxNjA0MDc2NDYxMg%3D%3D.2-ccb7-4,2.0,Azure, Art, Gesture,200700.0,-33.8688197,151.2092955,Sydney,Australia,@ellapitr
295,"@janaundjs wall in Harburg, Hamburg, Germany 🇩🇪(2019)⠀
•⠀
#janaundjs #urbanart #streetart #painting #hamburg #germany",6.0,2400.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/67306088_422091745077212_6632553599943163066_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=hhM_NsPRUnUAX8GvZ0A&ccb=7-4&oh=3ec08c3190f4cdd3205a8d3c3e95a55b&oe=60893F7C&_nc_sid=30a2ef&ig_cache_key=MjEwNzYwNzY5MjYzODI1NzcyMQ%3D%3D.2-ccb7-4,3.0,Building, Plant, Window,14400.0,53.460768099999996,9.9835844,Harburg,Germany,@jps_artist
296,"@kaiart wall in Los Angeles, California, USA 🇺🇸(2019)⠀
•⠀
#kaiart #urbanart #streetart #painting #losangeles #california",16.0,3907.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/67100642_224763501737568_1663619458136595163_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=100&_nc_ohc=OOTtudHSJtEAX_GqTAe&ccb=7-4&oh=87354b314d06638d0f51bbf238cc5950&oe=608BC0DF&_nc_sid=30a2ef&ig_cache_key=MjEwNzMwNDE0MTg3MzQ4Mzc3MA%3D%3D.2-ccb7-4,1.0,Sky, Paint, Font,62512.0,34.056122118573796,-118.24216047319248,Los Angeles,United States,@wrdsmth
297,"@seth_globepainter wall in Vienna, Austria 🇦🇹(2019)⠀
•⠀
#sethglobepainter #urbanart #streetart #painting #streetartofficial #vienna #austria",29.0,5800.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/67188228_360473431546004_5740556929238519583_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=k-ovzpzOhKwAX8A0GX2&ccb=7-4&oh=b12fe4b16b6596aecce6dd95068affb2&oe=608A3B20&_nc_sid=30a2ef&ig_cache_key=MjEwNjY2MzQ4Mzc4MTQ0MTYzMg%3D%3D.2-ccb7-4,2.0,Sky, Building, Cloud,168200.0,48.210703865657656,16.374435839398462,Vienna,Austria,no mention
298,"@fintan_magee wall in Eugene,Oregon, USA 🇺🇸(2019)⠀
•⠀
#fintanmagee #urbanart #streetart #painting #streetartofficial #eugene #oregon",16.0,2564.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/66412169_2348265298772030_4716077177737270034_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=102&_nc_ohc=pM8bw3nUSBkAX9uqmTK&ccb=7-4&oh=1182672e2520dc65b18ac3bf2c29a7c7&oe=608B958F&_nc_sid=30a2ef&ig_cache_key=MjEwNjQ1MDAwNjM3NDcxMzMyOA%3D%3D.2-ccb7-4,2.0,Art, Graffiti, Wood,41024.0,44.0520691,-123.08675359999998,Eugene,United States,@janaundjs
299,"@b0rdalo_ii wall in Lynn, Massachusetts, USA 🇺🇸(2019)⠀
•⠀
#bordaloii #urbanart #streetart #painting #streetartofficial #lynn #massachusetts ⠀",22.0,3686.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/66277374_2368906003390163_968673670942827233_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=111&_nc_ohc=eHtle1uC--UAX-rsqxH&ccb=7-4&oh=334b6c451d0490632b1cb5b6257d7359&oe=6089F8C4&_nc_sid=30a2ef&ig_cache_key=MjEwNTQ0NjQ1MDcwODQ4MDg5OQ%3D%3D.2-ccb7-4,5.0,Window, Art, Landmark,81092.0,42.46676300000001,-70.9494938,Lynn,United States,@kaiart
300,"@obeygiant wall in New York City, New York,USA 🇺🇸(2019)⠀
•⠀
#obeygiant #urbanart #streetart #painting #streetartofficial #nyc #newyork ⠀",14.0,2834.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/66484164_2906960942652534_273411627987202951_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=106&_nc_ohc=5JBHjRbxH5MAX-i4DkO&ccb=7-4&oh=82109ab3b958521566c50186ac1b9218&oe=6089EB06&_nc_sid=86f79a,2.0,Sky, Easel, Building,39676.0,40.70766645967544,-73.99782463681603,New York,United States,@seth_globepainter
301,"@nychos wall in San Jose, California, USA 🇺🇸(2019)⠀
•⠀
#nychos #urbanart #streetart #painting #streetartofficial #sanjose #california ⠀",17.0,2506.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/66682077_2604617269572637_1003194396255222638_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=101&_nc_ohc=ujBg5roH0OkAX-bew-V&ccb=7-4&oh=f4b3e64537a81c273e93b9e0d8e80c5a&oe=608B7681&_nc_sid=30a2ef&ig_cache_key=MjEwNDczNDcyMTczNzQ4MjE0Mg%3D%3D.2-ccb7-4,2.0,Sky, Building, World,42602.0,37.338208200000004,-121.88632859999998,San Jose,United States,@fintan_magee
302,"@matthiasmross wall in Saguramo, Georgia 🇬🇪(2019)⠀
•⠀
#matthiasmrosss #urbanart #streetart #painting #streetartofficial #saguramo #georgia ⠀",12.0,2827.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/66697767_2833350143401565_136017514826394181_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=105&_nc_ohc=DM6bwTmGx7cAX9GyQwC&ccb=7-4&oh=dc1e79748d1db713840ed9e1b629a62c&oe=6089725C&_nc_sid=30a2ef&ig_cache_key=MjEwNDY0MDY0MDkyMzM3NDY1Nw%3D%3D.2-ccb7-4,0.0,Yellow, Plant, Graffiti,33924.0,41.9006273,44.76125089999999,Saguramo,Georgia,@b0rdalo_ii
303,"@mur0ne wall in Tenerife, Spain 🇪🇸(2019)⠀
•⠀
#murone #urbanart #streetart #painting #streetartofficial #tenerife #spain ⠀",12.0,1877.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/66292228_871316319914703_1870964497872313678_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=103&_nc_ohc=wNHwwO-jnJoAX91pFcE&ccb=7-4&oh=9f56dfd8af7d4c1b4cbb913fd141a716&oe=608935E4&_nc_sid=30a2ef&ig_cache_key=MjEwNDMzNTU5NTAxNTEzNjU5MQ%3D%3D.2-ccb7-4,1.0,Azure, Art, Plant,22524.0,28.291563699999998,-16.6291304,Tenerife,Spain,@obeygiant
304,,,,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/66288365_1119616625093993_7314521971552108728_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=105&_nc_ohc=7G6MHIpWmXcAX_Im7jM&ccb=7-4&oh=6cc211ffbab9edb45f687ca758260609&oe=608BEB7A&_nc_sid=30a2ef&ig_cache_key=MjEwMzY5OTM4OTU1NDY5NzYzMA%3D%3D.2-ccb7-4,,,,,,45.06269614913045,7.696335699170941,Turin,Italy,@nychos
305,,,,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/66681203_693064921118338_558700254099835943_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=110&_nc_ohc=kgeyMyfG5WgAX-ESzhk&ccb=7-4&oh=f6d1eb85031bb79e8002615fbf2768d4&oe=608B019B&_nc_sid=30a2ef&ig_cache_key=MjEwMjI5NTcwNDEzOTc3MDc2Nw%3D%3D.2-ccb7-4,,,,,,20.6596988,-103.3496092,Guadalajara,Mexico,@matthiasmross
306,,,,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/62253715_607170293023097_6056001087162976173_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=105&_nc_ohc=anS28EWfnbUAX8ER3BY&ccb=7-4&oh=a1eee8a2a624136d102abb14e52ab47a&oe=6089F64C&_nc_sid=30a2ef&ig_cache_key=MjEwMjE3MTgzMzYwODg0MzM3NQ%3D%3D.2-ccb7-4,,,,,,45.179853918181685,5.723334025911673,Grenoble,France,@mur0ne
307,,,,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/66081696_147430729693691_3411656693139929562_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=111&_nc_ohc=qq8vkP08jAQAX_MtyHf&ccb=7-4&oh=199fbd1aaa9bb72f6b7e9aa9fa00aa18&oe=608AAD55&_nc_sid=30a2ef&ig_cache_key=MjEwMjE3MTgzMjk4ODA5MTk3Mg%3D%3D.2-ccb7-4,,,,,,33.5731104,-7.589843399999999,Casablanca,Morocco,@mantrarea
308,,,,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/65746622_409892709654718_3607861132719903292_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=110&_nc_ohc=fi4SjNifx-4AX8ues6I&ccb=7-4&oh=b5db002caa65511d7d0cc65cbdd63c91&oe=608A4332&_nc_sid=30a2ef&ig_cache_key=MjEwMTYwODY0NjY2MDQ2NDk2OQ%3D%3D.2-ccb7-4,,,,,,48.798211599718925,2.139879365727816,Versailles,France,@findac
309,"@wojciechejsmondt wall in Leszno, Poland 🇵🇱(2019)⠀
•⠀
#wojciechejsmondt #urbanart #streetart #painting #streetartofficial #leszno #poland⠀",24.0,2095.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/64807065_640228126456798_6095341584699787703_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=110&_nc_ohc=aISTk87kN9cAX93lRnK&ccb=7-4&oh=90bec135e42ad9faf64ffd4691ff3725&oe=608B428F&_nc_sid=30a2ef&ig_cache_key=MjEwMTA5OTMxMDE0Njg1NjY5Nw%3D%3D.2-ccb7-4,3.0,Cloud, Sky, Building,50280.0,51.843097,16.577023,39,Poland,@dolk1
310,"@nataliarakart wall in Alingsas, Sweden 🇸🇪(2019)⠀
•⠀
#nataliarakart #urbanart #streetart #painting #streetartofficial #alingsas #sweden⠀",13.0,2166.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/66924663_518719218874176_3469920642980700751_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=100&_nc_ohc=BKiPpH48plcAX-nFSDW&ccb=7-4&oh=e18ce000f4e5b520e1b2870c82cdb888&oe=608AD5DA&_nc_sid=30a2ef&ig_cache_key=MjEwMTAwNzIzOTYyMDgyODA3Ng%3D%3D.2-ccb7-4,1.0,Sky, Plant, Flower,28158.0,57.9300205,12.536211300000002,Alingsås,Sweden,@_millo_
